epoch,source,class,map@50:95,map@50,precision,recall
1,ema_test_results_json,player_archers,0.5896927203068809,0.9017419990261694,0.9777777777777777,0.5
1,ema_test_results_json,player_balloon,0.007331165180089259,0.009478672985781991,0.009478672985781991,0.5
1,ema_test_results_json,player_dark_prince,0.0029594168208029593,0.0036992710260036993,0.0,0.5
1,ema_test_results_json,player_dart_goblin,0.013610903744803218,0.0223055162659123,0.02666666666666667,0.5
1,ema_test_results_json,player_electro_wizard,0.016118386032151596,0.032258064516129024,0.03225806451612903,0.5
1,ema_test_results_json,player_evo_knight,0.0036697247706422016,0.009174311926605502,0.009174311926605505,0.5
1,ema_test_results_json,player_fire_spirit,0.0,0.0,0.0,0.5
1,ema_test_results_json,player_firecraker,0.008764975876469636,0.032077418922016425,0.04,0.5
1,ema_test_results_json,player_giant,0.6913121672557918,0.9711326315558386,1.0,0.5
1,ema_test_results_json,player_giant_skeleton,0.5327606290040768,0.9257425742574258,1.0,0.5
1,ema_test_results_json,player_goblin_barrel,0.0,0.0,0.0,0.5
1,ema_test_results_json,player_goblin_cage,0.0,0.0,0.0,0.5
1,ema_test_results_json,player_goblin_hut,0.448141393086677,0.5983150946673613,0.6666666666666666,0.5
1,ema_test_results_json,player_goblins,0.24180716115527767,0.44364595084646263,0.5,0.5
1,ema_test_results_json,player_healer,0.008450704225352115,0.014084507042253521,0.014084507042253521,0.5
1,ema_test_results_json,player_knight,0.37119295205300995,0.5987603280034344,0.6666666666666666,0.5
1,ema_test_results_json,player_log,0.0,0.0,0.0,0.5
1,ema_test_results_json,player_lumberjack,0.0,0.0,0.0,0.5
1,ema_test_results_json,player_mega_knight,0.0,0.0,0.0,0.5
1,ema_test_results_json,player_mini_pekka,0.4560481494191079,0.7756678694874375,0.9375,0.5
1,ema_test_results_json,player_minions,0.4839230762510139,0.8227898856855765,0.9696969696969697,0.5
1,ema_test_results_json,player_musketeer,0.39570440565627135,0.6884921806187341,0.9090909090909091,0.5
1,ema_test_results_json,player_night_witch,0.016279069767441857,0.02325581395348837,0.023255813953488372,0.5
1,ema_test_results_json,player_pekka,0.0018099547511312216,0.004524886877828053,0.004524886877828055,0.5
1,ema_test_results_json,player_skeleton_dragon,0.1445563773451316,0.16902410480510083,0.23076923076923078,0.5
1,ema_test_results_json,player_skeletons,0.3074617243154934,0.7367684457798774,0.8787878787878788,0.5
1,ema_test_results_json,player_sparky,0.0,0.0,0.0,0.5
1,ema_test_results_json,player_spear_goblins,0.12603752177861838,0.29848685187633517,0.3090909090909091,0.5
1,ema_test_results_json,player_valkyrie,0.02017789319915598,0.04743710436617433,0.0625,0.5
1,ema_test_results_json,player_witch,0.3490566929996167,0.5043904842972986,0.45454545454545453,0.5
1,ema_test_results_json,player_wizard,0.004420907206999769,0.011743034768593136,0.023255813953488372,0.5
1,ema_test_results_json,player_xbow,0.0,0.0,0.0,0.5
1,ema_test_results_json,rage,0.900990099009901,1.0,1.0,0.5
1,ema_test_results_json,all,0.14964629345943817,0.23923682449344433,0.2681329198971661,0.5
2,test_results_json,enemy_archers,0.5981416960126419,0.879661116813782,1.0,0.66
2,test_results_json,enemy_ballon,0.0,0.0,0.0,0.66
2,test_results_json,enemy_balloon,0.0409090909090909,0.045454545454545484,0.045454545454545456,0.66
2,test_results_json,enemy_barbarians,0.0006688086027145761,0.002229362009048587,0.0,0.66
2,test_results_json,enemy_bats,0.20161490700988172,0.4700600962380276,0.2978723404255319,0.66
2,test_results_json,enemy_bomber,0.02714521452145215,0.04467232437529469,0.041666666666666664,0.66
2,test_results_json,enemy_bowler,0.0,0.0,0.0,0.66
2,test_results_json,enemy_dark_prince,0.029596483675827533,0.05700432743503183,0.0,0.66
2,test_results_json,enemy_electro_wizard,0.0009232825123003098,0.006134969325153373,0.006134969325153374,0.66
2,test_results_json,enemy_evo_firecracker,0.0,0.0,0.0,0.66
2,test_results_json,enemy_fireball,0.1258980603942747,0.24563456345634563,0.18181818181818182,0.66
2,test_results_json,enemy_firecracker,0.005990938076858533,0.008558482966940761,0.0,0.66
